Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
2014-12-16,10694.25,10972.65,10694.25,10891.6,16701621,1973.73
2014-12-17,10894.3,10951.25,10706,10860.1,15394822,1732.08
2014-12-18,10920.65,10997.45,10872.15,10987.45,13944917,1636.61
2014-12-19,11101.6,11220.35,11101.6,11176.2,16577003,1715.2
2014-12-22,11223.75,11223.75,11088.95,11202.1,11790928,1131.76
2014-12-23,11184.95,11260.1,11065.15,11094.6,9090260,1010.04
2014-12-24,11104.05,11119.55,10889,10928,17225296,2518.26
2014-12-26,10974.85,11046.65,10916.95,11036.7,6042619,483.94
2014-12-29,11056.2,11154.45,11056.2,11104.7,7052932,528.37
2014-12-30,11113.35,11186.85,11113.05,11149.7,6728595,597.05
2014-12-31,11129.55,11237.65,11106.95,11216.3,8104426,933.75
2015-01-01,11214.8,11235.75,11166.35,11215.7,4246150,357.51
2015-01-02,11214.65,11399.1,11214.65,11372.1,10004862,964.56
2015-01-05,11369.35,11433.75,11186.95,11248.55,8858018,1059
2015-01-06,11186.1,11186.1,10909,10959.9,12515739,1364.5
2015-01-07,11013.2,11042.35,10889.55,10916,10976356,1203.44
2015-01-08,11031.15,11058.15,10915.05,11018.15,12975117,1485.63
2015-01-09,11058.05,11484.9,10932.2,11399.65,24812224,3536.42
2015-01-12,11456,11565.85,11378.8,11543.65,16505074,1712.31
2015-01-13,11545.25,11546.6,11437.95,11502.8,12511358,1417.51
2015-01-14,11561.95,11631.55,11521,11614.3,12544558,1438.53
2015-01-15,11672.3,11774.5,11575.1,11669.85,13882213,1764.56
2015-01-16,11708.85,11708.85,11582.85,11659.6,12368107,1714.69
2015-01-19,11732.5,11797.6,11629.05,11642.75,13696381,1183.75
2015-01-20,11681.8,11721.9,11635.7,11695,11021415,1234.73
2015-01-21,11732.45,11838.3,11659.7,11813.7,18679282,1973.07
2015-01-22,11832.55,11884.5,11782.95,11850.85,15715515,1655.67
2015-01-23,11877.9,11921,11767.4,11885.15,30034833,2001.21
2015-01-27,11915.6,11917.25,11679.55,11693.45,17005337,1866.84
2015-01-28,11712.55,11821.8,11693.8,11809.55,16876897,1937.59
2015-01-29,11812.35,11861.5,11728.75,11824.15,15520902,2160.79
2015-01-30,11998.35,12003.35,11799.35,11824.75,18559078,2905.95
2015-02-02,11871.35,11972.6,11847.8,11943.95,17272113,2304.05
2015-02-03,11963.75,12000.65,11849,11963.9,21053605,1770.59
2015-02-04,12027.1,12027.1,11902.35,11938.9,14453955,1290.57
2015-02-05,11967.75,12295.35,11963.8,12165.15,15826989,2124.01
2015-02-06,12190.7,12380.45,12186.95,12267.95,11167848,1325.99
2015-02-09,12160.9,12285.45,12160.9,12249.3,10996415,1221.01
2015-02-10,12215.2,12297.75,12129.65,12162.85,17687306,1851.87
2015-02-11,12198.45,12265.7,12149.35,12243.4,12905131,1363.7
2015-02-12,12277.2,12397,12253.05,12372,16012381,1515.95
2015-02-13,12369.6,12506.7,12353.25,12464.95,12674963,1527.35
2015-02-16,12461.75,12541.05,12457.65,12487.2,14443816,1571.85
2015-02-18,12511.05,12647.7,12442.7,12632.75,20825161,2047.4
2015-02-19,12629.05,12737.1,12628.75,12723.8,15057455,1695
2015-02-20,12750,12750,12550.75,12571.95,11383919,1224.84
2015-02-23,12607.35,12709.9,12475.9,12531.3,19847310,1376.61
2015-02-24,12572.25,12644.1,12514.65,12566.2,14110110,1417.36
2015-02-25,12621.55,12719.9,12600.05,12633.35,13377354,1272.08
2015-02-26,12623.8,12633.15,12429.5,12458.5,23693036,1788.19
2015-02-27,12511.25,12578.1,12434.65,12554.95,39838312,2093.36
2015-02-28,12612.05,12700.05,12493.95,12659.8,29800058,1171.82
2015-03-02,12700.6,12719.05,12586.15,12663.7,15906080,1532.08
2015-03-03,12687.25,12871.15,12635.5,12855.9,20847787,1971.35
2015-03-04,12885.75,12908.1,12630.55,12730.6,15783902,1876.48
2015-03-05,12719.1,12832.3,12615.45,12665.5,12712799,1515.19
2015-03-09,12599.8,12599.8,12372.45,12422.25,15075030,1905.66
2015-03-10,12404.35,12462.8,12307.1,12405.05,15020359,1745.18
2015-03-11,12414.7,12585.55,12298.5,12352.35,18633646,2194.95
2015-03-12,12377.2,12442.4,12329.25,12423.65,12590586,1640.73
2015-03-13,12478.55,12478.55,12248.45,12312.15,17452417,1612.33
2015-03-16,12308.95,12477.45,12297.2,12419.05,14394029,1738.12
2015-03-17,12459.6,12498.85,12300.85,12383.15,15605123,1824.59
2015-03-18,12434.25,12448.45,12256.55,12276.1,18361292,2939.15
2015-03-19,12298.25,12356.65,12253.1,12275.2,22006335,2162.42
2015-03-20,12306.6,12392.85,12274.35,12363.5,22332970,1817.41
2015-03-23,12364.3,12443.25,12217.75,12244.45,15526314,1299.41
2015-03-24,12266.2,12345.05,12154.45,12180,18635698,1583.87
2015-03-25,12214.55,12256.4,12135.5,12225.6,20385357,1618.62
2015-03-26,12168.3,12204.45,11865.85,11902.1,24114701,2285.52
2015-03-27,11978.05,12146.9,11926.95,11968.5,25148358,2022.94
2015-03-30,12010.65,12127.6,11971.4,12100.85,19114043,1545.41
2015-03-31,12159.05,12206.8,12005.2,12083,20925080,1575.6
2015-04-01,11997.45,12008.55,11880.15,11952.2,22785639,1808.49
2015-04-06,11970.2,11997.3,11872.65,11969.25,22313207,1791.39
2015-04-07,11999.25,12062.25,11881.5,11989.35,18185399,1551.45
2015-04-08,12072.2,12249.1,12060.25,12214.3,22589842,1827.59
2015-04-09,12296.75,12323.7,12171.15,12279.4,16386979,1614.52
2015-04-10,12249.05,12335.75,12244.2,12294.75,16529907,1291.29
2015-04-13,12329.1,12349.45,12222.9,12333.8,16440526,1038.72
2015-04-15,12335.15,12369.4,12121.55,12154.55,20643272,1514.6
2015-04-16,12187.55,12198.05,11947.05,12059,29861650,1837.11
2015-04-17,11972.35,11972.35,11758.75,11803.05,25776375,2308.63
2015-04-20,11805.5,11815.7,11538.85,11562.2,19374740,1785.84
2015-04-21,11472.6,11602.8,11415,11558.4,28704508,2155.16
2015-04-22,11552.5,11552.5,11345.1,11492,29316560,2475.39
2015-04-23,11571.05,11572.05,11410.4,11451.55,22676328,2146.94
2015-04-24,11474.4,11523,11077.3,11132.25,33250761,3685.16
2015-04-27,11166.4,11170.5,10941.75,11097.9,25778777,2148.64
2015-04-28,11097.2,11097.2,10979.2,11052.95,21748906,1830.24
2015-04-29,11039,11150.55,10954,11094.4,21642220,1543.63
2015-04-30,11056.5,11056.5,10916.65,11001.05,44619697,2474.25
2015-05-04,11087.5,11217.2,11044.25,11191.45,24105159,1583.03
2015-05-05,11252.3,11264.35,11115.5,11170.25,23245719,1664.94
2015-05-06,11186.35,11191.7,10921.75,10938.85,21427168,1794.39
2015-05-07,10934.8,11172.15,10900.9,11127.75,20232917,1444.4
2015-05-08,11209.15,11268.6,11134.2,11172.05,14833619,1240.63
2015-05-11,11225.15,11351.05,11184.65,11324.55,16210415,1373.33
2015-05-12,11337.7,11337.7,11101.25,11118.45,15553985,1322.44
2015-05-13,11168.7,11225.55,11040.55,11170.5,15567676,1259.48
2015-05-14,11185.6,11185.6,11021.85,11093.6,11405303,932.87
2015-05-15,11109.7,11208.2,11099.2,11171.9,13739827,1018.8
2015-05-18,11200.4,11294.45,11147.15,11279.45,15340671,1432.31
2015-05-19,11264.8,11425.15,11260.2,11372.2,18508134,1543.78
2015-05-20,11438.7,11583.05,11438.7,11571.7,16636054,1384.21
2015-05-21,11589,11638.1,11572.6,11618.6,14274561,1375.19
2015-05-22,11584.7,11745.75,11562.5,11728.4,15469572,1465.39
2015-05-25,11740.75,11784.35,11602.1,11623.35,12204690,965.65
2015-05-26,11608.75,11649.7,11562.05,11581.9,11485852,986.26
2015-05-27,11481.45,11481.45,11338.05,11367.5,34196705,2348.01
2015-05-28,11368,11483.75,11321.65,11450.85,25687562,2189.98
2015-05-29,11443.1,11647.05,11411.15,11575.05,21994515,2683.79
2015-06-01,11561.9,11629.55,11496.05,11525.65,6488920,763.19
2015-06-02,11523.85,11563.95,11326.7,11347.9,8320203,1130.13
2015-06-03,11383.1,11421.55,11299.75,11361.1,10771997,1126.33
2015-06-04,11375.85,11455.9,11331.85,11379.2,10994711,1416.29
2015-06-05,11376.45,11444,11282.3,11291.55,9222361,1143.12
2015-06-08,11302.75,11303.6,11196.5,11238.6,7174359,875.88
2015-06-09,11235.3,11254.45,11114.3,11142.95,9772047,1145.75
2015-06-10,11145.4,11423.75,11136.4,11401.7,10375358,1241.37
2015-06-11,11420,11444.75,11213.4,11227.15,9863136,1184.66
2015-06-12,11222.8,11267,10930.45,11049.35,10397130,1296.6
2015-06-15,11022.7,11170.05,10933.4,11093.85,7860544,847.6
2015-06-16,11111.8,11135.25,11046,11119.2,7153751,686.62
2015-06-17,11181.9,11221.15,11114.35,11143.5,9431119,968.49
2015-06-18,11191.75,11259.15,11164.1,11215.35,9612244,907.68
2015-06-19,11260.9,11353.25,11222.25,11243.65,14338486,1252.65
2015-06-22,11266.9,11446.8,11260.95,11429.8,8220207,760.04
2015-06-23,11473,11479.6,11327.2,11341.15,7753653,775.82
2015-06-24,11400.35,11409.75,11324.35,11353.75,11817301,1064.52
2015-06-25,11332.45,11332.7,11188.55,11210.4,14616477,1278.97
2015-06-26,11238.8,11388.45,11238.8,11362.55,9837711,892.03
2015-06-29,11181.25,11230.2,10998.2,11133.65,17798757,1267.3
2015-06-30,11101.6,11144.2,11016.75,11037.4,20432617,1445.68
2015-07-01,11053.65,11239.75,11053.65,11213.6,11203755,947.64
2015-07-02,11246.5,11247.5,11161.3,11187.25,7915388,735.47
2015-07-03,11162.9,11214.65,11135,11198.65,6793457,574.51
2015-07-06,11079.2,11239,11072.55,11209.6,7684659,679.44
2015-07-07,11216.55,11264.55,11126.2,11143.85,8057280,752.46
2015-07-08,11079.95,11143.9,10980.05,11021.8,10958051,1074.27
2015-07-09,11043.65,11065.4,10808.35,10828.7,11055212,1229.98
2015-07-10,10950.25,10950.25,10759.85,10798.25,12483008,1694.45
2015-07-13,10840.65,11011.65,10840.65,10998.85,9446174,947.51
2015-07-14,11024.4,11067.55,10945.05,11043.85,7884734,775.63
2015-07-15,11050.5,11165.5,11050.5,11150.25,8269479,822.34
2015-07-16,11191.15,11218.75,11123.15,11191.6,8500008,789.05
2015-07-17,11239.7,11306.4,11227.4,11269.2,10570702,876.07
2015-07-20,11270.4,11307.9,11197.85,11266.95,8618661,764.73
2015-07-21,11366.6,11798.2,11366.6,11655.45,27720978,2837.6
2015-07-22,11647.5,11687.2,11509.15,11643.75,11766775,1206.52
2015-07-23,11640.65,11719.05,11537.7,11558.7,11732414,1157.19
2015-07-24,11568.85,11588.9,11452.25,11464.15,9525365,880.71
2015-07-27,11437.55,11438,11342.5,11362.45,12162185,1144.41
2015-07-28,11378.8,11432.45,11283.7,11306.25,15300982,1325.79
2015-07-29,11369.45,11494.85,11330.65,11470.7,10386211,1100.63
2015-07-30,11530.3,11539.45,11365.05,11394.55,17524742,1662.37
2015-07-31,11434.9,11622.2,11434.9,11594.15,10516985,1126.64
2015-08-03,11490.6,11572.6,11441.5,11466.4,10341354,1101.2
2015-08-04,11480.7,11489.15,11379.15,11415.55,11885605,1251.43
2015-08-05,11470.2,11632.2,11460,11618,8826022,819.15
2015-08-06,11698.9,11739.1,11576.25,11616.5,9179852,1020.63
2015-08-07,11604.45,11663.6,11580.35,11597.05,7127683,777.24
2015-08-10,11623.1,11696.85,11500.4,11573.9,5893113,681
2015-08-11,11637.25,11740.85,11605.9,11711.15,9042485,1010.53
2015-08-12,11731.7,12026.05,11731.7,12006.8,14684514,1619.26
2015-08-13,12029.5,12092.05,11916.3,11956.1,11503549,1182.66
2015-08-14,11968.3,12129,11961.1,12048.45,8163202,929.74
2015-08-17,12057.65,12058.05,11920.25,12001.75,5813559,564.93
2015-08-18,12068.35,12250.1,12060.15,12159.4,8733323,953.31
2015-08-19,12215.55,12314.4,12165.4,12249.1,9509622,1061.09
2015-08-20,12269.5,12269.5,11969.3,11985.25,11525076,1259.29
2015-08-21,12009.8,12102.8,11825.05,12032.3,13519573,1614.27
2015-08-24,11750.45,11797.95,11393,11455.15,18489060,2057.71
2015-08-25,11524.85,11615.5,11140.8,11376.75,18912332,1965.89
2015-08-26,11395.5,11548.85,11172.2,11284.1,15743530,1644.38
2015-08-27,11438.7,11476.8,11351.05,11396.9,19464261,2178.59
2015-08-28,11545.3,11645.05,11534.85,11588.25,10260637,1155
2015-08-31,11691.65,11691.65,11537.65,11605.7,14353599,1621.25
2015-09-01,11563.55,11712.5,11391.7,11476.45,10913875,1254.33
2015-09-02,11563.95,11752.1,11510.9,11604.7,13877743,1579.62
2015-09-03,11679.5,11722.8,11565.1,11672.85,10152727,1118.42
2015-09-04,11689.8,11695.8,11392.95,11413.6,10137864,1099.78
2015-09-07,11445.35,11451.1,11264.7,11318.3,7491038,788.81
2015-09-08,11331.65,11452.95,11279.2,11390.1,7477071,810.2
2015-09-09,11554.45,11604.15,11446.35,11504.9,9610428,1065.03
2015-09-10,11439.45,11468.95,11292.2,11396.95,10971745,1205.75
2015-09-11,11445.65,11519.75,11381.35,11432.25,9739475,1049.28
2015-09-14,11482.4,11527.75,11405.35,11520.3,11970821,1156.9
2015-09-15,11524.4,11545.3,11475.25,11536.35,8281022,847.96
2015-09-16,11614.7,11659,11563.75,11606.65,9333693,998.19
2015-09-18,11694.95,11801.9,11666.85,11726.7,14942207,1535.3
2015-09-21,11659.85,11752.85,11643.25,11724.05,7953850,764.14
2015-09-22,11790.5,11941.8,11615.7,11705.55,13419167,1395.84
2015-09-23,11659.9,11753.6,11586.9,11694,7367175,769.07
2015-09-24,11710.75,11971.65,11677.7,11954.1,14445662,1671.74
2015-09-28,11989.3,12008,11819.2,11841.05,10087911,1162.94
2015-09-29,11768.65,11963.2,11749.25,11863.95,11648411,1362.24
2015-09-30,12010.75,12055.8,11904.05,12032.1,13509491,1510.96
2015-10-01,11877.85,11998.7,11769.5,11867.85,26288267,2590.68
2015-10-05,11867.45,12057.1,11867.45,12002.1,16800233,1910.38
2015-10-06,12057.45,12077.95,11865.25,11889.9,13524583,1617.52
2015-10-07,11878.35,11904.5,11660.7,11683.45,15333772,1579.64
2015-10-08,11753.85,11802.15,11625.65,11669.7,17897751,1808.68
2015-10-09,11734.3,11827.5,11676.15,11807.55,15125896,1633.48
2015-10-12,11972.1,12019.05,11571.75,11630.65,21238152,2445.63
2015-10-13,11595.85,11603.9,11452.3,11522.6,16373500,2106.96
2015-10-14,11435.3,11479.4,11347.65,11362.9,12980966,1874.27
2015-10-15,11407.55,11411.4,11310.45,11338.35,11632842,1299.51
2015-10-16,11392.55,11402.5,11301.1,11337.8,10989166,1176.96
2015-10-19,11360.4,11469.2,11305.85,11432.15,13238516,1417.84
2015-10-20,11465.05,11539.25,11436.65,11529.6,11787811,1304.98
2015-10-21,11552.6,11583.45,11501.05,11549.05,9019619,981.49
2015-10-23,11588,11588.2,11494.15,11552,9686270,1032.53
2015-10-26,11597.9,11612.7,11537.1,11576.35,7032459,742.13
2015-10-27,11570.3,11601.25,11533.05,11583.55,9938684,976.16
2015-10-28,11546.05,11664.95,11537.3,11643.3,9103066,902.35
2015-10-29,11644.05,11644.05,11523.95,11548.15,15019766,1548.69
2015-10-30,11549.75,11559.35,11467.9,11486.9,9332157,930.22
2015-11-02,11497.95,11560.6,11428.1,11546.25,8710084,815.06
2015-11-03,11576,11627.85,11565,11618.4,7567658,754.86
2015-11-04,11680.15,11688.65,11535.95,11551.6,9660090,830.63
2015-11-05,11573.1,11573.1,11397.5,11414.45,6980714,708.89
2015-11-06,11424.2,11515.65,11422.95,11485.45,6480847,642.64
2015-11-09,11364.55,11427.95,11320.95,11412.15,10126396,1009.2
2015-11-10,11385.7,11387.85,11191.9,11214.2,6966686,736.92
2015-11-11,11305.2,11312.3,11230.4,11249.7,795240,82.72
2015-11-13,11110.75,11176.75,11027.1,11102.45,6927725,808.56
2015-11-16,11011.5,11061.6,10911.1,11003.8,8864946,917.27
2015-11-17,11032.45,11052.4,10974.55,11035.1,10917373,1076.88
2015-11-18,10967.75,10969.5,10799,10836.7,10167296,1012.92
2015-11-19,10910.5,11059.85,10893.75,11032.9,9850813,1008.63
2015-11-20,11045.65,11195.75,11036.9,11118.85,10781657,1071.38
2015-11-23,11126.25,11189.5,11084.35,11121.2,8727231,851.3
2015-11-24,11096.4,11122.05,11036.05,11057.35,7784549,750.17
2015-11-26,11048.4,11129.25,11013.9,11042.95,15045631,1492.54
2015-11-27,11064.6,11136.4,11031.45,11122.9,7402279,769.3
2015-11-30,11147.85,11279.65,11083.6,11206,21067524,2154.87
2015-12-01,11216.95,11293.2,11216.95,11256.3,9112940,927.1
2015-12-02,11298.9,11298.9,11134.9,11149.6,7524996,808.63
2015-12-03,11149.3,11153.7,11067.55,11081.9,9384540,979.29
2015-12-04,11034.65,11037.95,10940.3,10969.05,10062731,975.55
2015-12-07,11009.5,11054,10943.85,10998.65,8477753,810.86
2015-12-08,10989.2,11109.3,10946,10981.85,8486760,825.67
2015-12-09,10978.25,11027.3,10916.25,10930.05,11006038,1352.4
2015-12-10,10971.55,11073.15,10931.15,11055.5,7908231,832.66
2015-12-11,11086.55,11086.55,11015.6,11043.05,8502528,901.96
2015-12-14,10940.75,11124.9,10940.75,11099.7,7044052,828.05
2015-12-15,11139.55,11139.55,11044.35,11058.25,9065922,815.4
2015-12-16,11081.75,11187.85,11081.75,11144.9,8751937,849.05
2015-12-17,11182.95,11293.05,11122.45,11275.15,9556916,909.72
2015-12-18,11227.15,11227.15,11094.8,11122.5,11781399,1222.45
2015-12-21,11096.4,11232.5,11067.2,11224.75,6043899,641.56
2015-12-22,11201.8,11201.8,11081.15,11095.45,5998230,636.63
2015-12-23,11163.8,11206.4,11130.65,11195.65,4638075,456.29
2015-12-24,11193.25,11197.5,11152.85,11184.9,2927864,318.27
2015-12-28,11152.7,11303.05,11146.85,11271.8,8055590,1001.9
2015-12-29,11257.05,11287.5,11206.6,11253.45,6024174,662.62
2015-12-30,11247.35,11263.6,11100.1,11117.6,6564991,707.19
2015-12-31,11113,11233.85,11113,11212.55,8197040,859.05
2016-01-01,11210.25,11221.6,11137.85,11174.85,3126850,319.03
2016-01-04,11144,11160.95,11004.65,11029.25,7875357,767.78
2016-01-05,11082.6,11084.6,10945.2,10997.15,7909892,859.88
2016-01-06,11027.55,11037.4,10979.45,11018.15,8585557,918.75
2016-01-07,10947.75,10964.65,10822.7,10863.2,10454519,1066.61
2016-01-08,10933.3,11007.5,10896.45,10989.55,7287266,734.59
2016-01-11,10898.8,10917.45,10797.7,10823.9,9742884,1008.7
2016-01-12,10850.25,10850.25,10659.25,10790.35,9984443,1085.98
2016-01-13,10807.85,10860.4,10646.55,10839.85,11133904,1322.31
2016-01-14,10730.65,11068.9,10685.35,10980.45,23469653,2526.62
2016-01-15,11050.65,11057.7,10949.95,10994.95,14012251,1579.57
2016-01-18,10954.2,11084.4,10954.2,10984,11716225,1244.04
2016-01-19,11052.4,11064.8,10873.6,10963.1,12176980,1166.12
2016-01-20,10897.8,10945.4,10855.2,10910.5,10426978,1015.56
2016-01-21,10957.95,10994.9,10893.35,10934.7,10558161,1077.39
2016-01-22,11020.6,11030.65,10961.35,11006.7,7367656,773.08
2016-01-25,11047,11113.8,11000.25,11025.35,6649189,691.76
2016-01-27,11052.55,11061.8,10992.45,11029.1,10815699,1007.87
2016-01-28,11010.1,11073.75,10984.25,11002.7,13918783,1415.82
2016-01-29,11061.85,11266.75,11024.95,11236.15,17438592,1601.88
2016-02-01,11271.15,11409.1,11234.8,11305.25,16768205,1262.37
2016-02-02,11325.75,11377.95,11182.5,11242.1,19286309,1503.46
2016-02-03,11179.75,11218.45,11065.8,11122.25,12152041,999.52
2016-02-04,11178.25,11289.8,11148.15,11213.65,10379772,917.55
2016-02-05,11222.2,11285.1,11188.45,11227.55,8207885,760.67
2016-02-08,11160.85,11190.35,10962.8,11001.45,7344448,673.39
2016-02-09,10866.2,10866.2,10590.1,10614.25,14971950,1264.94
2016-02-10,10614.3,10693.9,10570.65,10600.45,13147364,1060.08
2016-02-11,10615.35,10615.35,10279.7,10312.95,12495553,1025.67
2016-02-12,10404.6,10462.9,10157.1,10324.45,17610027,1287.84
2016-02-15,10446.25,10544.45,10437,10493.75,12549138,1027.81
2016-02-16,10487.4,10511.4,10393.6,10418.65,8993279,780.51
2016-02-17,10429.35,10518.25,10325.25,10502.45,17356929,1193.7
2016-02-18,10554.55,10723.4,10554.45,10702.25,16150256,1195.25
2016-02-19,10670.75,10791.05,10649.75,10768.9,10428901,787.83
2016-02-22,10778.8,10778.8,10691.35,10720.6,9168828,764.93
2016-02-23,10721.4,10729.6,10575.15,10601.45,8340937,677.14
2016-02-24,10581,10586.05,10446.4,10468.05,8531990,781.4
2016-02-25,10469.85,10484.95,10329.2,10403.5,10694119,902.75
2016-02-26,10488.45,10567.95,10419,10463.35,9415436,790.18
2016-02-29,10504.4,10504.4,10075.75,10278.4,12161703,1130.7
2016-03-01,10337.95,10657.1,10313.5,10637.35,10385527,968.6
2016-03-02,10740.45,10920.9,10642.05,10897.1,12342461,1109.95
2016-03-03,10982,11089.45,10950.85,11054.95,20107981,1721.26
2016-03-04,11086.1,11088.1,10930.95,10980.85,23086012,1908.73
2016-03-08,10928.4,10977.3,10832.25,10914.2,22893639,1947.32
2016-03-09,10815.05,10947.7,10733.2,10925.8,34104849,2559.92
2016-03-10,10923.75,10924.8,10783.05,10826.9,30038742,2712.52
2016-03-11,10825.9,10898.7,10805.75,10835.45,14674310,1210.76
2016-03-14,10854.2,10935.65,10836.95,10866.85,14231291,1103.71
2016-03-15,10867.65,10900.25,10709,10730.45,11141197,1013.73
2016-03-16,10733.7,10819.35,10698.7,10803.2,10671044,969.36
2016-03-17,10854,10961.65,10854,10923.5,14035701,1246.39
2016-03-18,10938.05,11177.25,10938.05,11159.7,17103977,1568.44
2016-03-21,11158.95,11221.8,11093.6,11193.85,10929640,1053.87
2016-03-22,11171.9,11229.25,11118.5,11206.6,19527945,1673.32
2016-03-23,11219.7,11246,11125.1,11228.15,17617607,1603.86
2016-03-28,11328.15,11384.9,11112.85,11168.7,20401896,1961.31
2016-03-29,11172.8,11188.65,11089,11114.7,14642638,1326.12
2016-03-30,11127.5,11271.7,11127.5,11254.55,14607256,1308.75
2016-03-31,11240.6,11387.9,11216.45,11309.3,28703814,2801.9
2016-04-01,11306.35,11352.05,11128.05,11194.65,13591384,1334.89
2016-04-04,11224.9,11407.45,11224.9,11387.7,10746882,1037.2
2016-04-05,11386.55,11399.05,11245.5,11274.95,9810804,971.56
2016-04-06,11325.1,11325.1,11165.25,11224.95,9646638,903.55
2016-04-07,11264.6,11264.6,11087.2,11102.6,8675441,935.14
2016-04-08,11082.25,11085.65,11028.15,11061.15,9261058,829.03
2016-04-11,11066.25,11304.65,10975.15,11291.35,13319300,1314.76
2016-04-12,11284,11332.85,11243.75,11304.45,11757296,1109.21
2016-04-13,11412.1,11430.95,11330.5,11351.85,14301422,1464.01
2016-04-18,11493.5,11638.1,11485.15,11597.25,27146780,3255.56
2016-04-20,11697.4,11697.4,11506.15,11552.75,17857029,2016.78
2016-04-21,11500.45,11514.5,11329.9,11355.4,13926801,1265.52
2016-04-22,11326.55,11376.05,11292.4,11304.05,10321425,980.95
2016-04-25,11288.7,11380.55,11267.1,11315.45,8852971,952.2
2016-04-26,11292.35,11444.35,11251.35,11417.35,10029117,1067.69
2016-04-27,11398.9,11507.75,11398.9,11453,8807962,934.36
2016-04-28,11350.15,11428.65,11265.7,11287.15,26615952,2637.09
2016-04-29,11269.1,11279.25,11140.55,11196.25,17856349,1598.03
2016-05-02,11181.15,11181.15,11075.95,11117.7,8245605,763.74
2016-05-03,11129.9,11167.9,10909.95,10925.7,12701121,1215.55
2016-05-04,10913.75,10969.6,10858.8,10948.6,13630944,1210.09
2016-05-05,10966.75,11024.15,10909.6,10973.85,11557528,1060.81
2016-05-06,10960.1,10960.1,10846.65,10887,9008153,750.27
2016-05-09,10900.1,11006.5,10884.05,10991.5,10704177,1028.85
2016-05-10,11010.25,11065.7,10948.75,11034.4,11025224,924.58
2016-05-11,10926.85,11030.3,10900.4,10960.4,11881912,1041.72
2016-05-12,10967.35,11089.8,10955.6,11081.1,8100065,761.81
2016-05-13,11081.3,11081.3,10986.2,11030.7,10936677,1032.74
2016-05-16,11063.1,11134.3,11030.05,11087.75,8453249,764.77
2016-05-17,11126.75,11197.35,11101.25,11125.1,9819119,931.19
2016-05-18,11073.55,11141.5,11038.25,11120.05,9019440,843.86
2016-05-19,11124.8,11136.7,11067.2,11094.6,7759823,705.01
2016-05-20,11067,11149.15,11025.7,11036.15,10263214,921.64
2016-05-23,11080.4,11080.4,10917.15,10939.9,13950324,1219.08
2016-05-24,10946.5,10946.5,10868.15,10924.8,14221089,1115.92
2016-05-25,11019.05,11223.4,11019.05,11215.5,20906137,1487.58
2016-05-26,11231.85,11366.05,11178.25,11337.15,15792493,1380.56
2016-05-27,11325.7,11462.05,11325.7,11420.85,11321580,1044.96
2016-05-30,11433.95,11579.25,11433.95,11547.5,10232578,944.93
2016-05-31,11554.65,11559.45,11374.85,11395.85,32132052,2958.19
2016-06-01,11405.5,11516,11405.5,11494.9,10787515,1057.79
2016-06-02,11447.05,11586.2,11399.45,11458.2,13948173,1207.37
2016-06-03,11482.05,11527,11450.25,11462,8743264,832.56
2016-06-06,11443.5,11469.15,11382.75,11395.8,10312241,914.26
2016-06-07,11434.6,11461.25,11384.45,11413.35,11928792,1033.06
2016-06-08,11427.15,11427.15,11380.9,11404.5,10442067,1025.8
2016-06-09,11413.3,11413.3,11215.95,11264.85,14935866,1461.7
2016-06-10,11226.45,11320.4,11210.6,11229.05,12821894,1180.5
2016-06-13,11164.15,11214.2,11111.7,11191.55,8343619,780.21
2016-06-14,11210.65,11222.35,11110.75,11169.45,6907602,617.32
2016-06-15,11195.95,11293.15,11172.6,11282.05,6976940,757.72
2016-06-16,11249.7,11263.5,11128.95,11244.25,7378522,723.65
2016-06-17,11258.65,11304.8,11242.55,11290.8,12449933,1236.85
2016-06-20,11272.95,11518.7,11256.65,11506.6,12629155,1202.95
2016-06-21,11515.25,11519.9,11453.2,11488.45,8232500,774.15
2016-06-22,11509.05,11524.3,11421.55,11490.8,7632195,752.74
2016-06-23,11469.35,11526.4,11396.75,11487.05,6471630,665.72
2016-06-24,11193.25,11218.3,11043.1,11203.15,14923291,1503.54
2016-06-27,11069.9,11094.8,10976.8,11008.05,9687213,1157.68
2016-06-28,10978.6,11031.5,10874.6,10884.65,13377522,1463.86
2016-06-29,10943.3,11072.3,10900.95,11057.4,10849342,1071.25
2016-06-30,11109.7,11156.4,11052.25,11120.15,15207257,1699.33
2016-07-01,11172.65,11178.05,11078.45,11098.4,6452096,733.38
2016-07-04,11142.25,11242.3,11142.25,11184.85,8314465,853.81
2016-07-05,11176.2,11176.2,11110.6,11141,6851493,701.22
2016-07-07,11136.3,11138.45,10929.4,10942,11522480,1207.42
2016-07-08,10947.95,10982.95,10896.9,10946.7,7468140,837.26
2016-07-11,10993.85,11073.4,10992.55,11045.95,9190711,903.26
2016-07-12,11064.4,11072.3,10997.3,11056.8,8392487,831.28
2016-07-13,11094.2,11139,11042.95,11128.2,10579802,1022.99
2016-07-14,11117.35,11174.6,11090.8,11157.85,8660653,1001.87
2016-07-15,11197.85,11219.05,10691.7,10716.45,45101876,4977.35
2016-07-18,10734.5,10767.85,10659.8,10735.1,15727643,1528.32
2016-07-19,10694.95,10777.6,10694,10766.3,17825899,1526.4
2016-07-20,10600.75,10775.8,10600.75,10764.7,21106183,1699.84
